66X_2/report.txt	         29.68               
66X_3/report.txt	         27.95               
66X_4/report.txt	         26.69               
66X_5/report.txt	         25.90               
66X_6/report.txt	         29.06               
66X_7/report.txt	         20.42               
66X_8/report.txt	         19.38               
66X_9/report.txt	         20.58               
68X_10/report.txt	         9.62                 
68X_1/report.txt	         9.49                
68X_2/report.txt	         20.54               
68X_3/report.txt	         27.28               
68X_4/report.txt	         22.23               
68X_5/report.txt	         15.31               
68X_6/report.txt	         22.51               
68X_7/report.txt	         21.80               
68X_8/report.txt	         38.27               
68X_9/report.txt	         8.98                
70X_10/report.txt	         9.79                 
70X_1/report.txt	         16.79               
70X_2/report.txt	         25.30               
70X_3/report.txt	         24.46               
70X_4/report.txt	         12.48               
70X_5/report.txt	         12.94               
70X_6/report.txt	         7.98                
70X_7/report.txt	         8.71                
70X_8/report.txt	         15.73               
70X_9/report.txt	         12.84               
72X_10/report.txt	         19.56                
72X_1/report.txt	         17.39               
72X_2/report.txt	         14.58               
72X_3/report.txt	         7.49                
72X_4/report.txt	         14.65               
72X_5/report.txt	         19.62               
72X_6/report.txt	         16.87               
72X_7/report.txt	         12.50               
72X_8/report.txt	         15.97               
72X_9/report.txt	         10.91               
74X_10/report.txt	         11.13                
74X_1/report.txt	         7.27                
74X_2/report.txt	         12.01               
74X_3/report.txt	         14.34               
74X_4/report.txt	         8.65                
74X_5/report.txt	         5.73                
74X_6/report.txt	         13.81               
74X_7/report.txt	         12.05               
74X_8/report.txt	         11.38               
74X_9/report.txt	         11.41               
76X_10/report.txt	         12.82                
76X_1/report.txt	         10.80               
76X_2/report.txt	         14.69               
76X_3/report.txt	         7.39                
76X_4/report.txt	         14.72               
76X_5/report.txt	         2.52                
76X_6/report.txt	         21.74               
76X_7/report.txt	         10.29               
76X_8/report.txt	         3.44                
76X_9/report.txt	         11.34               
78X_10/report.txt	         3.84                 
78X_1/report.txt	         5.29                
78X_2/report.txt	         3.80                
78X_3/report.txt	         5.00                
78X_4/report.txt	         4.92                
78X_5/report.txt	         9.75                
78X_6/report.txt	         2.99                
78X_7/report.txt	         11.82               
78X_8/report.txt	         11.44               
78X_9/report.txt	         6.24                
80X_10/report.txt	         3.92                 
80X_1/report.txt	         9.41                
80X_2/report.txt	         5.97                
80X_3/report.txt	         2.81                
80X_4/report.txt	         6.98                
80X_5/report.txt	         6.66                
80X_6/report.txt	         3.40                
80X_7/report.txt	         4.16                
80X_8/report.txt	         3.43                
80X_9/report.txt	         8.36                
90X_10/report.txt	         0.95                 
90X_1/report.txt	         1.35                
90X_2/report.txt	         3.72                
90X_3/report.txt	         0.61                
90X_4/report.txt	         3.74                
90X_5/report.txt	         3.62                
90X_6/report.txt	         0.88                
90X_7/report.txt	         1.93                
90X_8/report.txt	         4.90                
90X_9/report.txt	         3.43                
