100X_10/report.txt	          99.950                
100X_1/report.txt	          100.000              
100X_2/report.txt	          100.000              
100X_3/report.txt	          100.000              
100X_4/report.txt	          100.000              
100X_5/report.txt	          100.000              
100X_6/report.txt	          100.000              
100X_7/report.txt	          100.000              
100X_8/report.txt	          99.924               
100X_9/report.txt	          99.885               
150X_10/report.txt	          100.000               
150X_1/report.txt	          100.000              
150X_2/report.txt	          100.000              
150X_3/report.txt	          100.000              
150X_4/report.txt	          100.000              
150X_5/report.txt	          100.000              
150X_6/report.txt	          100.000              
150X_7/report.txt	          100.000              
150X_8/report.txt	          100.000              
150X_9/report.txt	          100.000              
15X_10/report.txt	          80.716               
15X_2/report.txt	          79.629              
15X_3/report.txt	          83.694              
15X_4/report.txt	          83.511              
15X_5/report.txt	          81.143              
15X_6/report.txt	          81.338              
15X_7/report.txt	          83.654              
15X_8/report.txt	          82.732              
15X_9/report.txt	          81.260              
200X_10/report.txt	          100.000               
200X_1/report.txt	          100.000              
200X_2/report.txt	          100.000              
200X_3/report.txt	          100.000              
200X_4/report.txt	          100.000              
200X_5/report.txt	          100.000              
200X_6/report.txt	          100.000              
200X_7/report.txt	          100.000              
200X_8/report.txt	          100.000              
200X_9/report.txt	          100.000              
20X_10/report.txt	          96.325               
20X_1/report.txt	          95.659              
20X_2/report.txt	          95.202              
20X_3/report.txt	          94.796              
20X_4/report.txt	          91.682              
20X_5/report.txt	          94.376              
20X_6/report.txt	          94.031              
20X_7/report.txt	          94.774              
20X_8/report.txt	          94.813              
20X_9/report.txt	          96.859              
250X_10/report.txt	          100.000               
250X_1/report.txt	          100.000              
250X_2/report.txt	          100.000              
250X_3/report.txt	          100.000              
250X_4/report.txt	          100.000              
250X_5/report.txt	          100.000              
250X_6/report.txt	          100.000              
250X_7/report.txt	          100.000              
250X_8/report.txt	          100.000              
250X_9/report.txt	          100.000              
25X_10/report.txt	          98.860               
25X_1/report.txt	          99.467              
25X_2/report.txt	          98.457              
25X_3/report.txt	          98.130              
25X_4/report.txt	          98.939              
25X_5/report.txt	          99.089              
25X_6/report.txt	          99.443              
25X_7/report.txt	          98.209              
25X_8/report.txt	          98.882              
25X_9/report.txt	          97.937              
300X_10/report.txt	          100.000               
300X_1/report.txt	          100.000              
300X_2/report.txt	          100.000              
300X_3/report.txt	          100.000              
300X_4/report.txt	          100.000              
300X_5/report.txt	          100.000              
300X_6/report.txt	          100.000              
300X_7/report.txt	          100.000              
300X_8/report.txt	          100.000              
300X_9/report.txt	          100.000              
30X_10/report.txt	          99.993               
30X_1/report.txt	          99.121              
30X_2/report.txt	          99.685              
30X_3/report.txt	          99.939              
30X_4/report.txt	          99.754              
30X_5/report.txt	          99.893              
30X_6/report.txt	          99.727              
30X_7/report.txt	          99.979              
30X_8/report.txt	          99.747              
30X_9/report.txt	          99.943              
35X_10/report.txt	          99.807               
35X_1/report.txt	          99.559              
35X_2/report.txt	          99.857              
35X_3/report.txt	          99.599              
35X_4/report.txt	          99.816              
35X_5/report.txt	          99.856              
35X_6/report.txt	          99.603              
35X_7/report.txt	          99.758              
35X_8/report.txt	          99.537              
35X_9/report.txt	          99.944              
40X_10/report.txt	          100.000              
40X_1/report.txt	          100.000             
40X_2/report.txt	          99.989              
40X_3/report.txt	          99.969              
40X_4/report.txt	          100.000             
40X_5/report.txt	          99.843              
40X_6/report.txt	          99.959              
40X_7/report.txt	          99.814              
40X_8/report.txt	          99.814              
40X_9/report.txt	          100.000             
45X_10/report.txt	          100.000              
45X_1/report.txt	          100.000             
45X_2/report.txt	          100.000             
45X_3/report.txt	          100.000             
45X_4/report.txt	          100.000             
45X_5/report.txt	          99.991              
45X_6/report.txt	          100.000             
45X_7/report.txt	          100.000             
45X_8/report.txt	          99.903              
45X_9/report.txt	          100.000             
50X_10/report.txt	          100.000              
50X_1/report.txt	          100.000             
50X_2/report.txt	          100.000             
50X_3/report.txt	          100.000             
50X_4/report.txt	          100.000             
50X_5/report.txt	          100.000             
50X_6/report.txt	          100.000             
50X_7/report.txt	          100.000             
50X_8/report.txt	          100.000             
50X_9/report.txt	          100.000             
55X_10/report.txt	          100.000              
55X_1/report.txt	          100.000             
55X_2/report.txt	          100.000             
55X_3/report.txt	          100.000             
55X_4/report.txt	          100.000             
55X_5/report.txt	          100.000             
55X_6/report.txt	          100.000             
55X_7/report.txt	          99.961              
55X_8/report.txt	          100.000             
55X_9/report.txt	          100.000             
60X_10/report.txt	          100.000              
60X_1/report.txt	          100.000             
60X_2/report.txt	          100.000             
60X_3/report.txt	          98.300              
60X_4/report.txt	          99.102              
60X_5/report.txt	          100.000             
60X_6/report.txt	          100.000             
60X_7/report.txt	          100.000             
60X_8/report.txt	          100.000             
60X_9/report.txt	          100.000             
62X_10/report.txt	          99.320               
62X_1/report.txt	          98.604              
62X_2/report.txt	          98.615              
62X_3/report.txt	          97.504              
62X_4/report.txt	          98.002              
62X_5/report.txt	          98.065              
62X_6/report.txt	          98.073              
62X_7/report.txt	          98.722              
62X_8/report.txt	          99.068              
62X_9/report.txt	          99.125              
64X_10/report.txt	          99.453               
64X_1/report.txt	          98.771              
64X_2/report.txt	          99.461              
64X_3/report.txt	          99.490              
64X_4/report.txt	          98.735              
64X_5/report.txt	          98.814              
64X_6/report.txt	          99.604              
64X_7/report.txt	          99.380              
64X_8/report.txt	          98.860              
64X_9/report.txt	          97.778              
66X_10/report.txt	          99.704               
66X_1/report.txt	          99.804              
66X_2/report.txt	          98.787              
66X_3/report.txt	          98.238              
66X_4/report.txt	          98.574              
66X_5/report.txt	          99.009              
66X_6/report.txt	          98.699              
66X_7/report.txt	          99.720              
